Sample in Buffer,Sample in Window,TRIGGER,us_sensor_0_i/after_echo_count_ff[31:0],object_det_OBUF
1074,1074,0,00050898,0
1075,1075,0,00050899,0
1076,1076,0,0005089a,0
1077,1077,0,0005089b,0
1078,1078,0,0005089c,0
1079,1079,0,0005089d,0
1080,1080,0,0005089e,0
1081,1081,0,0005089f,0
1082,1082,0,000508a0,0
1083,1083,0,000508a1,0
1084,1084,0,000508a2,0
1085,1085,0,000508a3,0
1086,1086,0,000508a4,0
1087,1087,0,000508a5,0
1088,1088,0,000508a6,0
1089,1089,0,000508a7,0
1090,1090,0,000508a8,0
1091,1091,0,000508a9,0
1092,1092,0,000508aa,0
1093,1093,0,000508ab,0
1094,1094,0,000508ac,0
1095,1095,0,000508ad,0
1096,1096,0,000508ae,0
1097,1097,0,000508af,0
1098,1098,0,000508b0,0
1099,1099,0,000508b1,0
1100,1100,0,000508b2,0
1101,1101,0,000508b3,0
1102,1102,0,000508b4,0
1103,1103,0,000508b5,0
1104,1104,0,000508b6,0
1105,1105,0,000508b7,0
1106,1106,0,000508b8,0
1107,1107,0,000508b9,0
1108,1108,0,000508ba,0
1109,1109,0,000508bb,0
1110,1110,0,000508bc,0
1111,1111,0,000508bd,0
1112,1112,0,000508be,0
1113,1113,0,000508bf,0
1114,1114,0,000508c0,0
1115,1115,0,000508c1,0
1116,1116,0,000508c2,0
1117,1117,0,000508c3,0
1118,1118,0,000508c4,0
1119,1119,0,000508c5,0
1120,1120,0,000508c6,0
1121,1121,0,000508c7,0
1122,1122,0,000508c8,0
1123,1123,0,000508c9,0
1124,1124,0,000508ca,0
1125,1125,0,000508cb,0
1126,1126,0,000508cc,0
1127,1127,0,000508cd,0
1128,1128,0,000508ce,0
1129,1129,0,000508cf,0
1130,1130,0,000508d0,0
1131,1131,0,000508d1,0
1132,1132,0,000508d2,0
1133,1133,0,000508d3,0
1134,1134,0,000508d4,0
1135,1135,0,000508d5,0
1136,1136,0,000508d6,0
1137,1137,0,000508d7,0
1138,1138,0,000508d8,0
1139,1139,0,000508d9,0
1140,1140,0,000508da,0
1141,1141,0,000508db,0
1142,1142,0,000508dc,0
1143,1143,0,000508dd,0
1144,1144,0,000508de,0
1145,1145,0,000508df,0
1146,1146,0,000508e0,0
1147,1147,0,000508e1,0
1148,1148,0,000508e2,0
1149,1149,0,000508e3,0
1150,1150,0,000508e4,0
1151,1151,0,000508e5,0
1152,1152,0,000508e6,0
1153,1153,0,000508e7,0
1154,1154,0,000508e8,0
1155,1155,0,000508e9,0
1156,1156,0,000508ea,0
1157,1157,0,000508eb,0
1158,1158,0,000508ec,0
1159,1159,0,000508ed,0
1160,1160,0,000508ee,0
1161,1161,0,000508ef,0
1162,1162,0,000508f0,0
1163,1163,0,000508f1,0
1164,1164,0,000508f2,0
1165,1165,0,000508f3,0
1166,1166,0,000508f4,0
1167,1167,0,000508f5,0
1168,1168,0,000508f6,0
1169,1169,0,000508f7,0
1170,1170,0,000508f8,0
1171,1171,0,000508f9,0
1172,1172,0,000508fa,0
1173,1173,0,000508fb,0
1174,1174,0,000508fc,0
1175,1175,0,000508fd,0
1176,1176,0,000508fe,0
1177,1177,0,000508ff,0
1178,1178,0,00050900,0
1179,1179,0,00050901,0
1180,1180,0,00050902,0
1181,1181,0,00050903,0
1182,1182,0,00050904,0
1183,1183,0,00050905,0
1184,1184,0,00050906,0
1185,1185,0,00050907,0
1186,1186,0,00050908,0
1187,1187,0,00050909,0
1188,1188,0,0005090a,0
1189,1189,0,0005090b,0
1190,1190,0,0005090c,0
1191,1191,0,0005090d,0
1192,1192,0,0005090e,0
1193,1193,0,0005090f,0
1194,1194,0,00050910,0
1195,1195,0,00050911,0
1196,1196,0,00050912,0
1197,1197,0,00050913,0
1198,1198,0,00050914,0
1199,1199,0,00050915,0
1200,1200,0,00050916,0
1201,1201,0,00050917,0
1202,1202,0,00050918,0
1203,1203,0,00050919,0
1204,1204,0,0005091a,0
1205,1205,0,0005091b,0
1206,1206,0,0005091c,0
1207,1207,0,0005091d,0
1208,1208,0,0005091e,0
1209,1209,0,0005091f,0
1210,1210,0,00050920,0
1211,1211,0,00050921,0
1212,1212,0,00050922,0
1213,1213,0,00050923,0
1214,1214,0,00050924,0
1215,1215,0,00050925,0
1216,1216,0,00050926,0
1217,1217,0,00050927,0
1218,1218,0,00050928,0
1219,1219,0,00050929,0
1220,1220,0,0005092a,0
1221,1221,0,0005092b,0
1222,1222,0,0005092c,0
1223,1223,0,0005092d,0
1224,1224,0,0005092e,0
1225,1225,0,0005092f,0
1226,1226,0,00050930,0
1227,1227,0,00050931,0
1228,1228,0,00050932,0
1229,1229,0,00050933,0
1230,1230,0,00050934,0
1231,1231,0,00050935,0
1232,1232,0,00050936,0
1233,1233,0,00050937,0
1234,1234,0,00050938,0
1235,1235,0,00050939,0
1236,1236,0,0005093a,0
1237,1237,0,0005093b,0
1238,1238,0,0005093c,0
1239,1239,0,0005093d,0
1240,1240,0,0005093e,0
1241,1241,0,0005093f,0
1242,1242,0,00050940,0
1243,1243,0,00050941,0
1244,1244,0,00050942,0
1245,1245,0,00050943,0
1246,1246,0,00050944,0
1247,1247,0,00050945,0
1248,1248,0,00050946,0
1249,1249,0,00050947,0
1250,1250,0,00050948,0
1251,1251,0,00050949,0
1252,1252,0,0005094a,0
1253,1253,0,0005094b,0
1254,1254,0,0005094c,0
1255,1255,0,0005094d,0
1256,1256,0,0005094e,0
1257,1257,0,0005094f,0
1258,1258,0,00050950,0
1259,1259,0,00050951,0
1260,1260,0,00050952,0
1261,1261,0,00050953,0
1262,1262,0,00050954,0
1263,1263,0,00050955,0
1264,1264,0,00050956,0
1265,1265,0,00050957,0
1266,1266,0,00050958,0
1267,1267,0,00050959,0
1268,1268,0,0005095a,0
1269,1269,0,0005095b,0
1270,1270,0,0005095c,0
1271,1271,0,0005095d,0
1272,1272,0,0005095e,0
1273,1273,0,0005095f,0
1274,1274,0,00050960,0
1275,1275,0,00050961,0
1276,1276,0,00050962,0
1277,1277,0,00050963,0
1278,1278,0,00050964,0
1279,1279,0,00050965,0
1280,1280,0,00050966,0
1281,1281,0,00050967,0
1282,1282,0,00050968,0
1283,1283,0,00050969,0
1284,1284,0,0005096a,0
1285,1285,0,0005096b,0
1286,1286,0,0005096c,0
1287,1287,0,0005096d,0
1288,1288,0,0005096e,0
1289,1289,0,0005096f,0
1290,1290,0,00050970,0
1291,1291,0,00050971,0
1292,1292,0,00050972,0
1293,1293,0,00050973,0
1294,1294,0,00050974,0
1295,1295,0,00050975,0
1296,1296,0,00050976,0
1297,1297,0,00050977,0
1298,1298,0,00050978,0
1299,1299,0,00050979,0
1300,1300,0,0005097a,0
1301,1301,0,0005097b,0
1302,1302,0,0005097c,0
1303,1303,0,0005097d,0
1304,1304,0,0005097e,0
1305,1305,0,0005097f,0
1306,1306,0,00050980,0
1307,1307,0,00050981,0
1308,1308,0,00050982,0
1309,1309,0,00050983,0
1310,1310,0,00050984,0
1311,1311,0,00050985,0
1312,1312,0,00050986,0
1313,1313,0,00050987,0
1314,1314,0,00050988,0
1315,1315,0,00050989,0
1316,1316,0,0005098a,0
1317,1317,0,0005098b,0
1318,1318,0,0005098c,0
1319,1319,0,0005098d,0
1320,1320,0,0005098e,0
1321,1321,0,0005098f,0
1322,1322,0,00050990,0
1323,1323,0,00050991,0
1324,1324,0,00050992,0
1325,1325,0,00050993,0
1326,1326,0,00050994,0
1327,1327,0,00050995,0
1328,1328,0,00050996,0
1329,1329,0,00050997,0
1330,1330,0,00050998,0
1331,1331,0,00050999,0
1332,1332,0,0005099a,0
1333,1333,0,0005099b,0
1334,1334,0,0005099c,0
1335,1335,0,0005099d,0
1336,1336,0,0005099e,0
1337,1337,0,0005099f,0
1338,1338,0,000509a0,0
1339,1339,0,000509a1,0
1340,1340,0,000509a2,0
1341,1341,0,000509a3,0
1342,1342,0,000509a4,0
1343,1343,0,000509a5,0
1344,1344,0,000509a6,0
1345,1345,0,000509a7,0
1346,1346,0,000509a8,0
1347,1347,0,000509a9,0
1348,1348,0,000509aa,0
1349,1349,0,000509ab,0
1350,1350,0,000509ac,0
1351,1351,0,000509ad,0
1352,1352,0,000509ae,0
1353,1353,0,000509af,0
1354,1354,0,000509b0,0
1355,1355,0,000509b1,0
1356,1356,0,000509b2,0
1357,1357,0,000509b3,0
1358,1358,0,000509b4,0
1359,1359,0,000509b5,0
1360,1360,0,000509b6,0
1361,1361,0,000509b7,0
1362,1362,0,000509b8,0
1363,1363,0,000509b9,0
1364,1364,0,000509ba,0
1365,1365,0,000509bb,0
1366,1366,0,000509bc,0
1367,1367,0,000509bd,0
1368,1368,0,000509be,0
1369,1369,0,000509bf,0
1370,1370,0,000509c0,0
1371,1371,0,000509c1,0
1372,1372,0,000509c2,0
1373,1373,0,000509c3,0
1374,1374,0,000509c4,0
1375,1375,0,000509c5,0
1376,1376,0,000509c6,0
1377,1377,0,000509c7,0
1378,1378,0,000509c8,0
1379,1379,0,000509c9,0
1380,1380,0,000509ca,0
1381,1381,0,000509cb,0
1382,1382,0,000509cc,0
1383,1383,0,000509cd,0
1384,1384,0,000509ce,0
1385,1385,0,000509cf,0
1386,1386,0,000509d0,0
1387,1387,0,000509d1,0
1388,1388,0,000509d2,0
1389,1389,0,000509d3,0
1390,1390,0,000509d4,0
1391,1391,0,000509d5,0
1392,1392,0,000509d6,0
1393,1393,0,000509d7,0
1394,1394,0,000509d8,0
1395,1395,0,000509d9,0
1396,1396,0,000509da,0
1397,1397,0,000509db,0
1398,1398,0,000509dc,0
1399,1399,0,000509dd,0
1400,1400,0,000509de,0
1401,1401,0,000509df,0
1402,1402,0,000509e0,0
1403,1403,0,000509e1,0
1404,1404,0,000509e2,0
1405,1405,0,000509e3,0
1406,1406,0,000509e4,0
1407,1407,0,000509e5,0
1408,1408,0,000509e6,0
1409,1409,0,000509e7,0
1410,1410,0,000509e8,0
1411,1411,0,000509e9,0
1412,1412,0,000509ea,0
1413,1413,0,000509eb,0
1414,1414,0,000509ec,0
1415,1415,0,000509ed,0
1416,1416,0,000509ee,0
1417,1417,0,000509ef,0
1418,1418,0,000509f0,0
1419,1419,0,000509f1,0
1420,1420,0,000509f2,0
1421,1421,0,000509f3,0
1422,1422,0,000509f4,0
1423,1423,0,000509f5,0
1424,1424,0,000509f6,0
1425,1425,0,000509f7,0
1426,1426,0,000509f8,0
1427,1427,0,000509f9,0
1428,1428,0,000509fa,0
1429,1429,0,000509fb,0
1430,1430,0,000509fc,0
1431,1431,0,000509fd,0
1432,1432,0,000509fe,0
1433,1433,0,000509ff,0
1434,1434,0,00050a00,0
1435,1435,0,00050a01,0
1436,1436,0,00050a02,0
1437,1437,0,00050a03,0
1438,1438,0,00050a04,0
1439,1439,0,00050a05,0
1440,1440,0,00050a06,0
1441,1441,0,00050a07,0
1442,1442,0,00050a08,0
1443,1443,0,00050a09,0
1444,1444,0,00050a0a,0
1445,1445,0,00050a0b,0
1446,1446,0,00050a0c,0
1447,1447,0,00050a0d,0
1448,1448,0,00050a0e,0
1449,1449,0,00050a0f,0
1450,1450,0,00050a10,0
1451,1451,0,00050a11,0
1452,1452,0,00050a12,0
1453,1453,0,00050a13,0
1454,1454,0,00050a14,0
1455,1455,0,00050a15,0
1456,1456,0,00050a16,0
1457,1457,0,00050a17,0
1458,1458,0,00050a18,0
1459,1459,0,00050a19,0
1460,1460,0,00050a1a,0
1461,1461,0,00050a1b,0
1462,1462,0,00050a1c,0
1463,1463,0,00050a1d,0
1464,1464,0,00050a1e,0
1465,1465,0,00050a1f,0
1466,1466,0,00050a20,0
1467,1467,0,00050a21,0
1468,1468,0,00050a22,0
1469,1469,0,00050a23,0
1470,1470,0,00050a24,0
1471,1471,0,00050a25,0
1472,1472,0,00050a26,0
1473,1473,0,00050a27,0
1474,1474,0,00050a28,0
1475,1475,0,00050a29,0
1476,1476,0,00050a2a,0
1477,1477,0,00050a2b,0
1478,1478,0,00050a2c,0
1479,1479,0,00050a2d,0
1480,1480,0,00050a2e,0
1481,1481,0,00050a2f,0
1482,1482,0,00050a30,0
1483,1483,0,00050a31,0
1484,1484,0,00050a32,0
1485,1485,0,00050a33,0
1486,1486,0,00050a34,0
1487,1487,0,00050a35,0
1488,1488,0,00050a36,0
1489,1489,0,00050a37,0
1490,1490,0,00050a38,0
1491,1491,0,00050a39,0
1492,1492,0,00050a3a,0
1493,1493,0,00050a3b,0
1494,1494,0,00050a3c,0
1495,1495,0,00050a3d,0
1496,1496,0,00050a3e,0
1497,1497,0,00050a3f,0
1498,1498,0,00050a40,0
1499,1499,0,00050a41,0
1500,1500,0,00050a42,0
1501,1501,0,00050a43,0
1502,1502,0,00050a44,0
1503,1503,0,00050a45,0
1504,1504,0,00050a46,0
1505,1505,0,00050a47,0
1506,1506,0,00050a48,0
1507,1507,0,00050a49,0
1508,1508,0,00050a4a,0
1509,1509,0,00050a4b,0
1510,1510,0,00050a4c,0
1511,1511,0,00050a4d,0
1512,1512,0,00050a4e,0
1513,1513,0,00050a4f,0
1514,1514,0,00050a50,0
1515,1515,0,00050a51,0
1516,1516,0,00050a52,0
1517,1517,0,00050a53,0
1518,1518,0,00050a54,0
1519,1519,0,00050a55,0
1520,1520,0,00050a56,0
1521,1521,0,00050a57,0
1522,1522,0,00050a58,0
1523,1523,0,00050a59,0
1524,1524,0,00050a5a,0
1525,1525,0,00050a5b,0
1526,1526,0,00050a5c,0
1527,1527,0,00050a5d,0
1528,1528,0,00050a5e,0
1529,1529,0,00050a5f,0
1530,1530,0,00050a60,0
1531,1531,0,00050a61,0
1532,1532,0,00050a62,0
1533,1533,0,00050a63,0
1534,1534,0,00050a64,0
1535,1535,0,00050a65,0
1536,1536,0,00050a66,0
1537,1537,0,00050a67,0
1538,1538,0,00050a68,0
1539,1539,0,00050a69,0
1540,1540,0,00050a6a,0
1541,1541,0,00050a6b,0
1542,1542,0,00050a6c,0
1543,1543,0,00050a6d,0
1544,1544,0,00050a6e,0
1545,1545,0,00050a6f,0
1546,1546,0,00050a70,0
1547,1547,0,00050a71,0
1548,1548,0,00050a72,0
1549,1549,0,00050a73,0
1550,1550,0,00050a74,0
1551,1551,0,00050a75,0
1552,1552,0,00050a76,0
1553,1553,0,00050a77,0
1554,1554,0,00050a78,0
1555,1555,0,00050a79,0
1556,1556,0,00050a7a,0
1557,1557,0,00050a7b,0
1558,1558,0,00050a7c,0
1559,1559,0,00050a7d,0
1560,1560,0,00050a7e,0
1561,1561,0,00050a7f,0
1562,1562,0,00050a80,0
1563,1563,0,00050a81,0
1564,1564,0,00050a82,0
1565,1565,0,00050a83,0
1566,1566,0,00050a84,0
1567,1567,0,00050a85,0
1568,1568,0,00050a86,0
1569,1569,0,00050a87,0
1570,1570,0,00050a88,0
1571,1571,0,00050a89,0
1572,1572,0,00050a8a,0
1573,1573,0,00050a8b,0
1574,1574,0,00050a8c,0
1575,1575,0,00050a8d,0
1576,1576,0,00050a8e,0
1577,1577,0,00050a8f,0
1578,1578,0,00050a90,0
1579,1579,0,00050a91,0
1580,1580,0,00050a92,0
1581,1581,0,00050a93,0
1582,1582,0,00050a94,0
1583,1583,0,00050a95,0
1584,1584,0,00050a96,0
1585,1585,0,00050a97,0
1586,1586,0,00050a98,0
1587,1587,0,00050a99,0
1588,1588,0,00050a9a,0
1589,1589,0,00050a9b,0
1590,1590,0,00050a9c,0
1591,1591,0,00050a9d,0
1592,1592,0,00050a9e,0
1593,1593,0,00050a9f,0
1594,1594,0,00050aa0,0
1595,1595,0,00050aa1,0
1596,1596,0,00050aa2,0
1597,1597,0,00050aa3,0
1598,1598,0,00050aa4,0
1599,1599,0,00050aa5,0
1600,1600,0,00050aa6,0
1601,1601,0,00050aa7,0
1602,1602,0,00050aa8,0
1603,1603,0,00050aa9,0
1604,1604,0,00050aaa,0
1605,1605,0,00050aab,0
1606,1606,0,00050aac,0
1607,1607,0,00050aad,0
1608,1608,0,00050aae,0
1609,1609,0,00050aaf,0
1610,1610,0,00050ab0,0
1611,1611,0,00050ab1,0
1612,1612,0,00050ab2,0
1613,1613,0,00050ab3,0
1614,1614,0,00050ab4,0
1615,1615,0,00050ab5,0
1616,1616,0,00050ab6,0
1617,1617,0,00050ab7,0
1618,1618,0,00050ab8,0
1619,1619,0,00050ab9,0
1620,1620,0,00050aba,0
1621,1621,0,00050abb,0
1622,1622,0,00050abc,0
1623,1623,0,00050abd,0
1624,1624,0,00050abe,0
1625,1625,0,00050abf,0
1626,1626,0,00050ac0,0
1627,1627,0,00050ac1,0
1628,1628,0,00050ac2,0
1629,1629,0,00050ac3,0
1630,1630,0,00050ac4,0
1631,1631,0,00050ac5,0
1632,1632,0,00050ac6,0
1633,1633,0,00050ac7,0
1634,1634,0,00050ac8,0
1635,1635,0,00050ac9,0
1636,1636,0,00050aca,0
1637,1637,0,00050acb,0
1638,1638,0,00050acc,0
1639,1639,0,00050acd,0
1640,1640,0,00050ace,0
1641,1641,0,00050acf,0
1642,1642,0,00050ad0,0
1643,1643,0,00050ad1,0
1644,1644,0,00050ad2,0
1645,1645,0,00050ad3,0
1646,1646,0,00050ad4,0
1647,1647,0,00050ad5,0
1648,1648,0,00050ad6,0
1649,1649,0,00050ad7,0
1650,1650,0,00050ad8,0
1651,1651,0,00050ad9,0
1652,1652,0,00050ada,0
1653,1653,0,00050adb,0
1654,1654,0,00050adc,0
1655,1655,0,00050add,0
1656,1656,0,00050ade,0
1657,1657,0,00050adf,0
1658,1658,0,00050ae0,0
1659,1659,0,00050ae1,0
1660,1660,0,00050ae2,0
1661,1661,0,00050ae3,0
1662,1662,0,00050ae4,0
1663,1663,0,00050ae5,0
1664,1664,0,00050ae6,0
1665,1665,0,00050ae7,0
1666,1666,0,00050ae8,0
1667,1667,0,00050ae9,0
1668,1668,0,00050aea,0
1669,1669,0,00050aeb,0
1670,1670,0,00050aec,0
1671,1671,0,00050aed,0
1672,1672,0,00050aee,0
1673,1673,0,00050aef,0
1674,1674,0,00050af0,0
1675,1675,0,00050af1,0
1676,1676,0,00050af2,0
1677,1677,0,00050af3,0
1678,1678,0,00050af4,0
1679,1679,0,00050af5,0
1680,1680,0,00050af6,0
1681,1681,0,00050af7,0
1682,1682,0,00050af8,0
1683,1683,0,00050af9,0
1684,1684,0,00050afa,0
1685,1685,0,00050afb,0
1686,1686,0,00050afc,0
1687,1687,0,00050afd,0
1688,1688,0,00050afe,0
1689,1689,0,00050aff,0
1690,1690,0,00050b00,0
1691,1691,0,00050b01,0
1692,1692,0,00050b02,0
1693,1693,0,00050b03,0
1694,1694,0,00050b04,0
1695,1695,0,00050b05,0
1696,1696,0,00050b06,0
1697,1697,0,00050b07,0
1698,1698,0,00050b08,0
1699,1699,0,00050b09,0
1700,1700,0,00050b0a,0
1701,1701,0,00050b0b,0
1702,1702,0,00050b0c,0
1703,1703,0,00050b0d,0
1704,1704,0,00050b0e,0
1705,1705,0,00050b0f,0
1706,1706,0,00050b10,0
1707,1707,0,00050b11,0
1708,1708,0,00050b12,0
1709,1709,0,00050b13,0
1710,1710,0,00050b14,0
1711,1711,0,00050b15,0
1712,1712,0,00050b16,0
1713,1713,0,00050b17,0
1714,1714,0,00050b18,0
1715,1715,0,00050b19,0
1716,1716,0,00050b1a,0
1717,1717,0,00050b1b,0
1718,1718,0,00050b1c,0
1719,1719,0,00050b1d,0
1720,1720,0,00050b1e,0
1721,1721,0,00050b1f,0
1722,1722,0,00050b20,0
1723,1723,0,00050b21,0
1724,1724,0,00050b22,0
1725,1725,0,00050b23,0
1726,1726,0,00050b24,0
1727,1727,0,00050b25,0
1728,1728,0,00050b26,0
1729,1729,0,00050b27,0
1730,1730,0,00050b28,0
1731,1731,0,00050b29,0
1732,1732,0,00050b2a,0
1733,1733,0,00050b2b,0
1734,1734,0,00050b2c,0
1735,1735,0,00050b2d,0
1736,1736,0,00050b2e,0
1737,1737,0,00050b2f,0
1738,1738,0,00050b30,0
1739,1739,0,00050b31,0
1740,1740,0,00050b32,0
1741,1741,0,00050b33,0
1742,1742,0,00050b34,0
1743,1743,0,00050b35,0
1744,1744,0,00050b36,0
1745,1745,0,00050b37,0
1746,1746,0,00050b38,0
1747,1747,0,00050b39,0
1748,1748,0,00050b3a,0
1749,1749,0,00050b3b,0
1750,1750,0,00050b3c,0
1751,1751,0,00050b3d,0
1752,1752,0,00050b3e,0
1753,1753,0,00050b3f,0
1754,1754,0,00050b40,0
1755,1755,0,00050b41,0
1756,1756,0,00050b42,0
1757,1757,0,00050b43,0
1758,1758,0,00050b44,0
1759,1759,0,00050b45,0
1760,1760,0,00050b46,0
1761,1761,0,00050b47,0
1762,1762,0,00050b48,0
1763,1763,0,00050b49,0
1764,1764,0,00050b4a,0
1765,1765,0,00050b4b,0
1766,1766,0,00050b4c,0
1767,1767,0,00050b4d,0
1768,1768,0,00050b4e,0
1769,1769,0,00050b4f,0
1770,1770,0,00050b50,0
1771,1771,0,00050b51,0
1772,1772,0,00050b52,0
1773,1773,0,00050b53,0
1774,1774,0,00050b54,0
1775,1775,0,00050b55,0
1776,1776,0,00050b56,0
1777,1777,0,00050b57,0
1778,1778,0,00050b58,0
1779,1779,0,00050b59,0
1780,1780,0,00050b5a,0
1781,1781,0,00050b5b,0
1782,1782,0,00050b5c,0
1783,1783,0,00050b5d,0
1784,1784,0,00050b5e,0
1785,1785,0,00050b5f,0
1786,1786,0,00050b60,0
1787,1787,0,00050b61,0
1788,1788,0,00050b62,0
1789,1789,0,00050b63,0
1790,1790,0,00050b64,0
1791,1791,0,00050b65,0
1792,1792,0,00050b66,0
1793,1793,0,00050b67,0
1794,1794,0,00050b68,0
1795,1795,0,00050b69,0
1796,1796,0,00050b6a,0
1797,1797,0,00050b6b,0
1798,1798,0,00050b6c,0
1799,1799,0,00050b6d,0
1800,1800,0,00050b6e,0
1801,1801,0,00050b6f,0
1802,1802,0,00050b70,0
1803,1803,0,00050b71,0
1804,1804,0,00050b72,0
1805,1805,0,00050b73,0
1806,1806,0,00050b74,0
1807,1807,0,00050b75,0
1808,1808,0,00050b76,0
1809,1809,0,00050b77,0
1810,1810,0,00050b78,0
1811,1811,0,00050b79,0
1812,1812,0,00050b7a,0
1813,1813,0,00050b7b,0
1814,1814,0,00050b7c,0
1815,1815,0,00050b7d,0
1816,1816,0,00050b7e,0
1817,1817,0,00050b7f,0
1818,1818,0,00050b80,0
1819,1819,0,00050b81,0
1820,1820,0,00050b82,0
1821,1821,0,00050b83,0
1822,1822,0,00050b84,0
1823,1823,0,00050b85,0
1824,1824,0,00050b86,0
1825,1825,0,00050b87,0
1826,1826,0,00050b88,0
1827,1827,0,00050b89,0
1828,1828,0,00050b8a,0
1829,1829,0,00050b8b,0
1830,1830,0,00050b8c,0
1831,1831,0,00050b8d,0
1832,1832,0,00050b8e,0
1833,1833,0,00050b8f,0
1834,1834,0,00050b90,0
1835,1835,0,00050b91,0
1836,1836,0,00050b92,0
1837,1837,0,00050b93,0
1838,1838,0,00050b94,0
1839,1839,0,00050b95,0
1840,1840,0,00050b96,0
1841,1841,0,00050b97,0
1842,1842,0,00050b98,0
1843,1843,0,00050b99,0
1844,1844,0,00050b9a,0
1845,1845,0,00050b9b,0
1846,1846,0,00050b9c,0
1847,1847,0,00050b9d,0
1848,1848,0,00050b9e,0
1849,1849,0,00050b9f,0
1850,1850,0,00050ba0,0
1851,1851,0,00050ba1,0
1852,1852,0,00050ba2,0
1853,1853,0,00050ba3,0
1854,1854,0,00050ba4,0
1855,1855,0,00050ba5,0
1856,1856,0,00050ba6,0
1857,1857,0,00050ba7,0
1858,1858,0,00050ba8,0
1859,1859,0,00050ba9,0
1860,1860,0,00050baa,0
1861,1861,0,00050bab,0
1862,1862,0,00050bac,0
1863,1863,0,00050bad,0
1864,1864,0,00050bae,0
1865,1865,0,00050baf,0
1866,1866,0,00050bb0,0
1867,1867,0,00050bb1,0
1868,1868,0,00050bb2,0
1869,1869,0,00050bb3,0
1870,1870,0,00050bb4,0
1871,1871,0,00050bb5,0
1872,1872,0,00050bb6,0
1873,1873,0,00050bb7,0
1874,1874,0,00050bb8,0
1875,1875,0,00050bb9,0
1876,1876,0,00050bba,0
1877,1877,0,00050bbb,0
1878,1878,0,00050bbc,0
1879,1879,0,00050bbd,0
1880,1880,0,00050bbe,0
1881,1881,0,00050bbf,0
1882,1882,0,00050bc0,0
1883,1883,0,00050bc1,0
1884,1884,0,00050bc2,0
1885,1885,0,00050bc3,0
1886,1886,0,00050bc4,0
1887,1887,0,00050bc5,0
1888,1888,0,00050bc6,0
1889,1889,0,00050bc7,0
1890,1890,0,00050bc8,0
1891,1891,0,00050bc9,0
1892,1892,0,00050bca,0
1893,1893,0,00050bcb,0
1894,1894,0,00050bcc,0
1895,1895,0,00050bcd,0
1896,1896,0,00050bce,0
1897,1897,0,00050bcf,0
1898,1898,0,00050bd0,0
1899,1899,0,00050bd1,0
1900,1900,0,00050bd2,0
1901,1901,0,00050bd3,0
1902,1902,0,00050bd4,0
1903,1903,0,00050bd5,0
1904,1904,0,00050bd6,0
1905,1905,0,00050bd7,0
1906,1906,0,00050bd8,0
1907,1907,0,00050bd9,0
1908,1908,0,00050bda,0
1909,1909,0,00050bdb,0
1910,1910,0,00050bdc,0
1911,1911,0,00050bdd,0
1912,1912,0,00050bde,0
1913,1913,0,00050bdf,0
1914,1914,0,00050be0,0
1915,1915,0,00050be1,0
1916,1916,0,00050be2,0
1917,1917,0,00050be3,0
1918,1918,0,00050be4,0
1919,1919,0,00050be5,0
1920,1920,0,00050be6,0
1921,1921,0,00050be7,0
1922,1922,0,00050be8,0
1923,1923,0,00050be9,0
1924,1924,0,00050bea,0
1925,1925,0,00050beb,0
1926,1926,0,00050bec,0
1927,1927,0,00050bed,0
1928,1928,0,00050bee,0
1929,1929,0,00050bef,0
1930,1930,0,00050bf0,0
1931,1931,0,00050bf1,0
1932,1932,0,00050bf2,0
1933,1933,0,00050bf3,0
1934,1934,0,00050bf4,0
1935,1935,0,00050bf5,0
1936,1936,0,00050bf6,0
1937,1937,0,00050bf7,0
1938,1938,0,00050bf8,0
1939,1939,0,00050bf9,0
1940,1940,0,00050bfa,0
1941,1941,0,00050bfb,0
1942,1942,0,00050bfc,0
1943,1943,0,00050bfd,0
1944,1944,0,00050bfe,0
1945,1945,0,00050bff,0
1946,1946,0,00050c00,0
1947,1947,0,00050c01,0
1948,1948,0,00050c02,0
1949,1949,0,00050c03,0
1950,1950,0,00050c04,0
1951,1951,0,00050c05,0
1952,1952,0,00050c06,0
1953,1953,0,00050c07,0
1954,1954,0,00050c08,0
1955,1955,0,00050c09,0
1956,1956,0,00050c0a,0
1957,1957,0,00050c0b,0
1958,1958,0,00050c0c,0
1959,1959,0,00050c0d,0
1960,1960,0,00050c0e,0
1961,1961,0,00050c0f,0
1962,1962,0,00050c10,0
1963,1963,0,00050c11,0
1964,1964,0,00050c12,0
1965,1965,0,00050c13,0
1966,1966,0,00050c14,0
1967,1967,0,00050c15,0
1968,1968,0,00050c16,0
1969,1969,0,00050c17,0
1970,1970,0,00050c18,0
1971,1971,0,00050c19,0
1972,1972,0,00050c1a,0
1973,1973,0,00050c1b,0
1974,1974,0,00050c1c,0
1975,1975,0,00050c1d,0
1976,1976,0,00050c1e,0
1977,1977,0,00050c1f,0
1978,1978,0,00050c20,0
1979,1979,0,00050c21,0
1980,1980,0,00050c22,0
1981,1981,0,00050c23,0
1982,1982,0,00050c24,0
1983,1983,0,00050c25,0
1984,1984,0,00050c26,0
1985,1985,0,00050c27,0
1986,1986,0,00050c28,0
1987,1987,0,00050c29,0
1988,1988,0,00050c2a,0
1989,1989,0,00050c2b,0
1990,1990,0,00050c2c,0
1991,1991,0,00050c2d,0
1992,1992,0,00050c2e,0
1993,1993,0,00050c2f,0
